,country_name,year,population,gdp,rural_population_percent,electricity_access_percent,project_cost,gdp_per_capita
259,Bulgaria,1997,0.25875949515957675,0.1901348654369629,0.2891255389699309,1.0,0.13108614232209737,0.17579716016803204
260,Bulgaria,1998,0.25703632370431306,0.24866375381306677,0.2866018582438351,1.0,0.10393258426966291,0.2363893838344436
261,Bulgaria,1999,0.25559742784819567,0.2293110250389118,0.28407817751773934,1.0,0.21138576779026216,0.2180892670373931
262,Bulgaria,2000,0.2543365159472455,0.22348333831487555,0.2815658137455722,1.0,0.1572003745318352,0.21328149847334615
263,Bulgaria,2001,0.24931711904696854,0.23920176078324668,0.27854418704661454,1.0,0.09989700374531835,0.2343150718820983
264,Bulgaria,2002,0.2439563732337255,0.2766976609771047,0.2744927175401469,1.0,0.0749250936329588,0.27984087427979654
265,Bulgaria,2003,0.24202897220328567,0.35687811147006193,0.27047519889546534,1.0,0.3270973782771535,0.36847209488029087
266,Bulgaria,2004,0.24020652248231136,0.4416424824678183,0.2664689972047124,1.0,0.1445131086142322,0.46328701492286056
267,Bulgaria,2005,0.23840212052141443,0.5043159148714685,0.2624967463757455,1.0,0.15818352059925092,0.5353743649415786
268,Bulgaria,2007,0.23486008396073585,0.7560364953425002,0.25464278034924126,1.0,0.4129026217228464,0.822797325883946
270,Bulgaria,2009,0.2317151292923297,0.883354742108622,0.246890666908095,1.0,0.326123595505618,0.9772563305740898
272,Burundi,1990,0.16953486044086374,0.01868193810222907,0.9903240043909781,0.003386609269672362,0.11142322097378277,0.0134184002817371
273,Burundi,1991,0.17323898396596785,0.019283300070577554,0.9882416848681009,0.006786138635195156,0.08136704119850187,0.013690012106064645
274,Burundi,1992,0.17740567875108626,0.017846037503761993,0.986181999253081,0.010180568611441764,0.05683520599250936,0.010880615801463444
275,Burundi,1993,0.17619616712020106,0.015385795707705293,0.9840770458223466,0.01354440582866727,0.014700374531835205,0.007431548768613176
276,Burundi,1994,0.17824402681872212,0.015154056854153651,0.9819155076219687,0.016847053951214438,0.013670411985018727,0.006822201544198093
277,Burundi,1995,0.18505208454200464,0.016438615926373003,0.9796860676980185,0.020057919623956234,0.03455056179775281,0.007784038440134429
278,Burundi,1999,0.19384653359960688,0.013161511966919975,0.9703495807068571,0.03137167640778193,0.012734082397003745,0.0022968324969303427
279,Burundi,2000,0.19773108796962963,0.014224776954422884,0.9679730203818341,0.03367992305580577,0.03745318352059925,0.0033341914457725615
280,Burundi,2001,0.2026122901474488,0.014332258106658282,0.9655398752871679,0.035804054002220864,0.05295880149812734,0.003002638766547671
281,Burundi,2002,0.20836246547800918,0.01345654777783893,0.9630388284689294,0.03780470277085916,0.0849250936329588,0.0013794318041928065
282,Burundi,2003,0.21496208559915453,0.012762455649355717,0.9604811968810475,0.03974251003882522,0.04279026217228464,0.0
283,Burundi,2004,0.22258310296074127,0.01498754884122314,0.9578669805235224,0.04167811171437545,0.18574906367041197,0.0020495322203495786
284,Burundi,2006,0.23864500160349206,0.021085519412592523,0.952457476545613,0.04578523476798023,0.08919475655430711,0.007477970389282114
285,Burundi,2007,0.2472271011524118,0.022497854562042143,0.9496621889252289,0.04807803034697151,0.05628277153558052,0.008145180682402896
286,Burundi,2008,0.2566747606766489,0.026851785720326826,0.9467876826273441,0.04790479048117621,0.11235955056179775,0.011668502140077194
287,Burundi,2009,0.2677095165324574,0.029035040206280747,0.9438679085137446,0.053324374073129295,0.1291198501872659,0.012645674830058403
288,Burundi,2010,0.27854344040522866,0.03392609841993416,0.9408689157226441,0.05290529053117003,0.0799625468164794,0.016099177727825244
289,Burundi,2011,0.28798354106622087,0.03952768289683525,0.9378020212079717,0.05929172953668961,0.06086142322097378,0.020108636879853287
290,Burundi,2012,0.2975832662166021,0.04151646964691623,0.9346672249697273,0.06490649065115521,0.09786516853932584,0.020679830230741346
291,Burundi,2013,0.30747328288615544,0.045641501965179444,0.9314645270079106,0.06573976585031638,0.035252808988764046,0.022990022626099046
292,Burundi,2014,0.3174001743401155,0.05210097091414737,0.928193927322522,0.06990699070114904,0.2531835205992509,0.02706764628685928
293,Burundi,2015,0.32581178645597275,0.0516415515043744,0.9248441089596325,0.0724281378201278,0.07228464419475655,0.025584545965724043
